budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
60000000.0,Drama,http://invictusmovie.warnerbros.com,22954.0,"[{""id"": 1485, ""name"": ""stadium""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 5856, ""name"": ""nelson mandela""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6081, ""name"": ""nation""}, {""id"": 7912, ""name"": ""rugby""}, {""id"": 8570, ""name"": ""president""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 33648, ""name"": ""celebration""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",23.85119,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Revelations Entertainment"", ""id"": 906}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Liberty Pictures (II)"", ""id"": 76466}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-12-10,122233971.0,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His people needed a leader. He gave them a champion.,Invictus,7.0,1125.0
78146652.0,Romance,http://www.universalstudiosentertainment.com/duplicity/,16558.0,"[{""id"": 470, ""name"": ""spy""}]",en,Duplicity,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,13.630049,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Laura Bickford Productions"", ""id"": 5163}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Medienproduktion Poseidon Filmgesellschaft"", ""id"": 27317}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-19,60000000.0,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Outwit. Outspy. Outsmart. Outplay. Then get out.,Duplicity,2022-05-07 00:00:00,201.0
60000000.0,Action,http://www.priest-themovie.com/,38321.0,"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 3571, ""name"": ""crucifixion""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9259, ""name"": ""vampire hunter""}, {""id"": 13087, ""name"": ""disobey""}, {""id"": 13140, ""name"": ""niece""}, {""id"": 15002, ""name"": ""dark hero""}]",en,Priest,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",28.350927,"[{""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Stars Road Entertainment"", ""id"": 8931}, {""name"": ""Buckaroo Entertainment"", ""id"": 11250}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""TOKYOPOP"", ""id"": 22641}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-05,78309131.0,87.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,Vampire Killer,Priest,2022-05-04 00:00:00,692.0
60000000.0,Drama,,10052.0,"[{""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 3769, ""name"": ""voice""}, {""id"": 9312, ""name"": ""dragonfly""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 166104, ""name"": ""humanitarian""}, {""id"": 210530, ""name"": ""spiritism""}]",en,Dragonfly,A grieving doctor is being contacted by his late wife through his patients near death experiences.,8.927137,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Shady Acres Entertainment"", ""id"": 159}, {""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""NDE Productions"", ""id"": 20352}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-22,52322400.0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,When someone you love dies... are they gone forever?,Dragonfly,2022-06-01 00:00:00,204.0
60000000.0,Action,,9664.0,"[{""id"": 2504, ""name"": ""world war i""}, {""id"": 168615, ""name"": ""biplane""}]",en,Flyboys,"The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",13.155999,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Electric Entertainment"", ""id"": 3241}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Flyboys Films"", ""id"": 6362}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-22,17800000.0,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Inspired by a true story,Flyboys,2022-06-03 00:00:00,271.0
90000000.0,Horror,,10384.0,"[{""id"": 577, ""name"": ""black people""}, {""id"": 1472, ""name"": ""starships""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3412, ""name"": ""star""}, {""id"": 5100, ""name"": ""supernova""}, {""id"": 222423, ""name"": ""blast""}]",en,Supernova,"Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.",5.762037,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Hammerhead Productions"", ""id"": 20375}, {""name"": ""Screenland Pictures"", ""id"": 23587}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-01-14,14828081.0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the farthest reaches of space, something has gone terribly wrong.",Supernova,2022-04-09 00:00:00,109.0
80000000.0,Comedy,,11374.0,"[{""id"": 2571, ""name"": ""tv show""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 3972, ""name"": ""simulated reality ""}, {""id"": 3974, ""name"": ""reality tv""}, {""id"": 4656, ""name"": ""tv star""}, {""id"": 7271, ""name"": ""tv ratings""}]",en,Edtv,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.,14.298297,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-26,0.0,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fame. Be careful. It's out there.,Edtv,2022-05-07 00:00:00,166.0
60000000.0,Adventure,http://www.inkheartmovie.com/,2309.0,"[{""id"": 3096, ""name"": ""book""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 3878, ""name"": ""eavesdropping""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 5914, ""name"": ""writer's block""}]",en,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.",27.018886,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Internationale Filmproduktion Blackbird Erste"", ""id"": 20360}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-12-11,57490374.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every story ever written is just waiting to become real.,Inkheart,6.0,592.0
60000000.0,Comedy,http://mortdecaithemovie.com/,210860.0,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 5918, ""name"": ""painting""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 155795, ""name"": ""art dealer""}, {""id"": 159534, ""name"": ""stolen painting""}]",en,Mortdecai,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",52.417529,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""OddLot Entertainment"", ""id"": 36209}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-21,30418560.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sophistication Has a Name.,Mortdecai,2022-05-04 00:00:00,1055.0
68490000.0,Action,http://themonkeykingmovie.com,381902.0,"[{""id"": 207411, ""name"": ""monkey king""}]",zh,西游记之孙悟空三打白骨精,"Taking place 500 years after the Havoc in Heaven, the Tang Priest is appointed by Buddha to go to the West to fetch the sacred scriptures, only to accidentally free the Monkey King. With Lady White (Gong Li) aiming to break up the team assembled to defeat her, the Monkey King must fight in order to save his world!",4.72629,"[{""name"": ""Filmko Pictures"", ""id"": 9175}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2016-01-22,193677158.0,120.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,The Monkey King 2,6.0,24.0
58000000.0,Action,http://www.foxmovies.com/movies/deadpool,293660.0,"[{""id"": 2095, ""name"": ""anti hero""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 11687, ""name"": ""breaking the fourth wall""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 223060, ""name"": ""self healing""}]",en,Deadpool,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",514.569956,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""The Donners' Company"", ""id"": 11307}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-02-09,783112979.0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness the beginning of a happy ending,Deadpool,2022-07-04 00:00:00,10995.0
58000000.0,Adventure,http://www.goosebumps-movie.com/,257445.0,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 18035, ""name"": ""family""}, {""id"": 163226, ""name"": ""ventriloquist dummy""}, {""id"": 186948, ""name"": ""book comes to life""}, {""id"": 209714, ""name"": ""3d""}]",en,Goosebumps,"A teenager teams up with the daughter of young adult horror author R.L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.",45.351617,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Scholastic Entertainment"", ""id"": 30246}, {""name"": ""LStar Capital"", ""id"": 34034}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-08-05,158162788.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The stories are alive.,Goosebumps,2022-06-02 00:00:00,995.0
58000000.0,Comedy,http://www.leatherheadsmovie.com/,4942.0,"[{""id"": 579, ""name"": ""american football""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 1485, ""name"": ""stadium""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 3836, ""name"": ""success""}, {""id"": 5398, ""name"": ""sponsorship""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6186, ""name"": ""games""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 11289, ""name"": ""woman reporter""}, {""id"": 191222, ""name"": ""the big game""}]",en,Leatherheads,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",7.739276,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""Outlaw Productions (I)"", ""id"": 19507}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-03-24,41299492.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"If Love Is a Game, Who'll Make the First Pass?",Leatherheads,2022-05-07 00:00:00,130.0
57000000.0,Fantasy,,8840.0,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4798, ""name"": ""despot""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 5331, ""name"": ""village""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 161257, ""name"": ""medieval""}, {""id"": 222855, ""name"": ""dragonheart""}]",en,DragonHeart,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",31.791979,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-31,115267375.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You will believe.,DragonHeart,2022-06-04 00:00:00,535.0
55000000.0,Adventure,,10530.0,"[{""id"": 1463, ""name"": ""culture clash""}, {""id"": 3591, ""name"": ""settler""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4542, ""name"": ""gold rush""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 160977, ""name"": ""virginia""}, {""id"": 165086, ""name"": ""star crossed lovers""}, {""id"": 173808, ""name"": ""reference to pizarro""}, {""id"": 173811, ""name"": ""jamestown virginia""}, {""id"": 173815, ""name"": ""pug dog""}, {""id"": 173823, ""name"": ""cross cultural relationship""}, {""id"": 173824, ""name"": ""musket""}, {""id"": 173825, ""name"": ""animate tree""}, {""id"": 180217, ""name"": ""indian chief""}, {""id"": 185343, ""name"": ""based on folk tale""}, {""id"": 207941, ""name"": ""17th century""}, {""id"": 208426, ""name"": ""shamanism""}, {""id"": 225547, ""name"": ""songs""}, {""id"": 230456, ""name"": ""indians vs. settlers""}, {""id"": 234183, ""name"": ""animal sidekick""}, {""id"": 234184, ""name"": ""powhatan""}, {""id"": 234185, ""name"": ""land claim""}]",en,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",47.845589,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-06-14,346079773.0,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An American legend comes to life.,Pocahontas,2022-06-07 00:00:00,1457.0
